Word,block,response,totcount,theword,proportion,uni_lemma,language,eng_response,matching_response,cleaned_response
Donkey,solidity,I don't know/It's hard to say,29,당나귀,0.2413793103448276,Donkey,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Donkey,solidity,Not a solid,29,당나귀,0.10344827586206896,Donkey,Korean,Not a solid,non-solid,not a solid
Donkey,solidity,Solid,29,당나귀,0.6551724137931034,Donkey,Korean,Solid,solid,solid
Donut,category_organization,Form,29,도너츠,0.5862068965517241,Donut,Korean,Form,shape,form
Donut,category_organization,"Form, Color",29,도너츠,0.03448275862068965,Donut,Korean,"Form, Color",multiple,form color
Donut,category_organization,"Form, Color, Material",29,도너츠,0.10344827586206896,Donut,Korean,"Form, Color, Material",multiple,form color material
Donut,category_organization,"Form, Material",29,도너츠,0.2413793103448276,Donut,Korean,"Form, Material",multiple,form material
Donut,category_organization,Material,29,도너츠,0.03448275862068965,Donut,Korean,Material,material,material
Donut,count_mass,Can be counted,29,도너츠,1,Donut,Korean,Can be counted,count,can be counted
Donut,solidity,I don't know/It's hard to say,29,도너츠,0.13793103448275862,Donut,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Donut,solidity,Not a solid,29,도너츠,0.10344827586206896,Donut,Korean,Not a solid,non-solid,not a solid
Donut,solidity,Solid,29,도너츠,0.7586206896551724,Donut,Korean,Solid,solid,solid
Door,category_organization,Form,29,문,0.5862068965517241,Door,Korean,Form,shape,form
Door,category_organization,"Form, Color",29,문,0.03448275862068965,Door,Korean,"Form, Color",multiple,form color
Door,category_organization,"Form, Color, Material",29,문,0.03448275862068965,Door,Korean,"Form, Color, Material",multiple,form color material
Door,category_organization,"Form, Material",29,문,0.27586206896551724,Door,Korean,"Form, Material",multiple,form material
Door,category_organization,Material,29,문,0.03448275862068965,Door,Korean,Material,material,material
Door,category_organization,Not applicable,29,문,0.03448275862068965,Door,Korean,Not applicable,none of these,not applicable
Door,count_mass,Can be counted,29,문,0.9655172413793104,Door,Korean,Can be counted,count,can be counted
Door,count_mass,I don't know/It's hard to say,29,문,0.034482758620689655,Door,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Door,solidity,I don't know/It's hard to say,29,문,0.034482758620689655,Door,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Door,solidity,Solid,29,문,0.9655172413793104,Door,Korean,Solid,solid,solid
Drawer,category_organization,Color,29,서랍,0.03448275862068965,Drawer,Korean,Color,color,color
Drawer,category_organization,Form,29,서랍,0.7241379310344828,Drawer,Korean,Form,shape,form
Drawer,category_organization,"Form, Color, Material",29,서랍,0.03448275862068965,Drawer,Korean,"Form, Color, Material",multiple,form color material
Drawer,category_organization,"Form, Material",29,서랍,0.1724137931034483,Drawer,Korean,"Form, Material",multiple,form material
Drawer,category_organization,Material,29,서랍,0.03448275862068965,Drawer,Korean,Material,material,material
Drawer,count_mass,Can be counted,29,서랍,0.896551724137931,Drawer,Korean,Can be counted,count,can be counted
Drawer,count_mass,Cannot be counted,29,서랍,0.06896551724137931,Drawer,Korean,Cannot be counted,mass,cannot be counted
Drawer,count_mass,I don't know/It's hard to say,29,서랍,0.034482758620689655,Drawer,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Drawer,solidity,I don't know/It's hard to say,29,서랍,0.034482758620689655,Drawer,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Drawer,solidity,Not a solid,29,서랍,0.034482758620689655,Drawer,Korean,Not a solid,non-solid,not a solid
Drawer,solidity,Solid,29,서랍,0.9310344827586207,Drawer,Korean,Solid,solid,solid
Duck,category_organization,Form,29,오리,0.6206896551724138,Duck,Korean,Form,shape,form
Duck,category_organization,"Form, Color",29,오리,0.1724137931034483,Duck,Korean,"Form, Color",multiple,form color
Duck,category_organization,"Form, Color, Material",29,오리,0.10344827586206896,Duck,Korean,"Form, Color, Material",multiple,form color material
Duck,category_organization,"Form, Material",29,오리,0.06896551724137931,Duck,Korean,"Form, Material",multiple,form material
Duck,category_organization,Material,29,오리,0.03448275862068965,Duck,Korean,Material,material,material
Duck,count_mass,Can be counted,29,오리,1,Duck,Korean,Can be counted,count,can be counted
Duck,solidity,I don't know/It's hard to say,29,오리,0.2413793103448276,Duck,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Duck,solidity,Not a solid,29,오리,0.10344827586206896,Duck,Korean,Not a solid,non-solid,not a solid
Duck,solidity,Solid,29,오리,0.6551724137931034,Duck,Korean,Solid,solid,solid
Ear,category_organization,Form,29,귀,0.8275862068965517,Ear,Korean,Form,shape,form
Ear,category_organization,"Form, Material",29,귀,0.13793103448275862,Ear,Korean,"Form, Material",multiple,form material
Ear,category_organization,Material,29,귀,0.03448275862068965,Ear,Korean,Material,material,material
Ear,count_mass,Can be counted,29,귀,0.9655172413793104,Ear,Korean,Can be counted,count,can be counted
Ear,count_mass,I don't know/It's hard to say,29,귀,0.034482758620689655,Ear,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Ear,solidity,I don't know/It's hard to say,29,귀,0.1724137931034483,Ear,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Ear,solidity,Not a solid,29,귀,0.10344827586206896,Ear,Korean,Not a solid,non-solid,not a solid
Ear,solidity,Solid,29,귀,0.7241379310344828,Ear,Korean,Solid,solid,solid
Egg,category_organization,Color,29,계란/달걀,0.03448275862068965,Egg,Korean,Color,color,color
Egg,category_organization,Form,29,계란/달걀,0.4827586206896552,Egg,Korean,Form,shape,form
Egg,category_organization,"Form, Color",29,계란/달걀,0.13793103448275862,Egg,Korean,"Form, Color",multiple,form color
Egg,category_organization,"Form, Color, Material",29,계란/달걀,0.20689655172413793,Egg,Korean,"Form, Color, Material",multiple,form color material
Egg,category_organization,"Form, Material",29,계란/달걀,0.06896551724137931,Egg,Korean,"Form, Material",multiple,form material
Egg,category_organization,Material,29,계란/달걀,0.03448275862068965,Egg,Korean,Material,material,material
Egg,category_organization,Not applicable,29,계란/달걀,0.03448275862068965,Egg,Korean,Not applicable,none of these,not applicable
Egg,count_mass,Can be counted,29,계란/달걀,1,Egg,Korean,Can be counted,count,can be counted
Egg,solidity,I don't know/It's hard to say,29,계란/달걀,0.20689655172413793,Egg,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Egg,solidity,Not a solid,29,계란/달걀,0.13793103448275862,Egg,Korean,Not a solid,non-solid,not a solid
Egg,solidity,Solid,29,계란/달걀,0.6551724137931034,Egg,Korean,Solid,solid,solid
Elephant,category_organization,Form,29,코끼리,0.7241379310344828,Elephant,Korean,Form,shape,form
Elephant,category_organization,"Form, Color",29,코끼리,0.06896551724137931,Elephant,Korean,"Form, Color",multiple,form color
Elephant,category_organization,"Form, Color, Material",29,코끼리,0.10344827586206896,Elephant,Korean,"Form, Color, Material",multiple,form color material
Elephant,category_organization,"Form, Material",29,코끼리,0.06896551724137931,Elephant,Korean,"Form, Material",multiple,form material
Elephant,category_organization,Material,29,코끼리,0.03448275862068965,Elephant,Korean,Material,material,material
Elephant,count_mass,Can be counted,29,코끼리,1,Elephant,Korean,Can be counted,count,can be counted
Elephant,solidity,I don't know/It's hard to say,29,코끼리,0.2413793103448276,Elephant,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Elephant,solidity,Not a solid,29,코끼리,0.10344827586206896,Elephant,Korean,Not a solid,non-solid,not a solid
Elephant,solidity,Solid,29,코끼리,0.6551724137931034,Elephant,Korean,Solid,solid,solid
Eye,category_organization,Color,29,눈,0.03448275862068965,Eye,Korean,Color,color,color
Eye,category_organization,Form,29,눈,0.6896551724137931,Eye,Korean,Form,shape,form
Eye,category_organization,"Form, Color",29,눈,0.10344827586206896,Eye,Korean,"Form, Color",multiple,form color
Eye,category_organization,"Form, Color, Material",29,눈,0.06896551724137931,Eye,Korean,"Form, Color, Material",multiple,form color material
Eye,category_organization,"Form, Material",29,눈,0.06896551724137931,Eye,Korean,"Form, Material",multiple,form material
Eye,category_organization,Material,29,눈,0.03448275862068965,Eye,Korean,Material,material,material
Eye,count_mass,Can be counted,29,눈,0.9655172413793104,Eye,Korean,Can be counted,count,can be counted
Eye,count_mass,I don't know/It's hard to say,29,눈,0.034482758620689655,Eye,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Eye,solidity,I don't know/It's hard to say,29,눈,0.27586206896551724,Eye,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Eye,solidity,Not a solid,29,눈,0.10344827586206896,Eye,Korean,Not a solid,non-solid,not a solid
Eye,solidity,Solid,29,눈,0.6206896551724138,Eye,Korean,Solid,solid,solid
Face,category_organization,Form,29,얼굴,0.7931034482758621,Face,Korean,Form,shape,form
Face,category_organization,"Form, Color",29,얼굴,0.06896551724137931,Face,Korean,"Form, Color",multiple,form color
Face,category_organization,"Form, Color, Material",29,얼굴,0.03448275862068965,Face,Korean,"Form, Color, Material",multiple,form color material
Face,category_organization,"Form, Material",29,얼굴,0.06896551724137931,Face,Korean,"Form, Material",multiple,form material
Face,category_organization,Material,29,얼굴,0.03448275862068965,Face,Korean,Material,material,material
Face,count_mass,Can be counted,29,얼굴,0.9655172413793104,Face,Korean,Can be counted,count,can be counted
Face,count_mass,I don't know/It's hard to say,29,얼굴,0.034482758620689655,Face,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Face,solidity,I don't know/It's hard to say,29,얼굴,0.2413793103448276,Face,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Face,solidity,Not a solid,29,얼굴,0.10344827586206896,Face,Korean,Not a solid,non-solid,not a solid
Face,solidity,Solid,29,얼굴,0.6551724137931034,Face,Korean,Solid,solid,solid
Finger,category_organization,Form,29,손가락,0.7931034482758621,Finger,Korean,Form,shape,form
Finger,category_organization,"Form, Color",29,손가락,0.03448275862068965,Finger,Korean,"Form, Color",multiple,form color
Finger,category_organization,"Form, Material",29,손가락,0.13793103448275862,Finger,Korean,"Form, Material",multiple,form material
Finger,category_organization,Material,29,손가락,0.03448275862068965,Finger,Korean,Material,material,material
Finger,count_mass,Can be counted,29,손가락,1,Finger,Korean,Can be counted,count,can be counted
Finger,solidity,I don't know/It's hard to say,29,손가락,0.20689655172413793,Finger,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Finger,solidity,Not a solid,29,손가락,0.10344827586206896,Finger,Korean,Not a solid,non-solid,not a solid
Finger,solidity,Solid,29,손가락,0.6896551724137931,Finger,Korean,Solid,solid,solid
Fire,category_organization,Color,29,불,0.10344827586206896,Fire,Korean,Color,color,color
Fire,category_organization,"Color, Material",29,불,0.13793103448275862,Fire,Korean,"Color, Material",multiple,color material
Fire,category_organization,Form,29,불,0.3103448275862069,Fire,Korean,Form,shape,form
Fire,category_organization,"Form, Color",29,불,0.10344827586206896,Fire,Korean,"Form, Color",multiple,form color
Fire,category_organization,"Form, Color, Material",29,불,0.10344827586206896,Fire,Korean,"Form, Color, Material",multiple,form color material
Fire,category_organization,"Form, Material",29,불,0.03448275862068965,Fire,Korean,"Form, Material",multiple,form material
Fire,category_organization,Material,29,불,0.10344827586206896,Fire,Korean,Material,material,material
Fire,category_organization,Not applicable,29,불,0.10344827586206896,Fire,Korean,Not applicable,none of these,not applicable
Fire,count_mass,Can be counted,29,불,0.1724137931034483,Fire,Korean,Can be counted,count,can be counted
Fire,count_mass,Cannot be counted,29,불,0.7241379310344828,Fire,Korean,Cannot be counted,mass,cannot be counted
Fire,count_mass,I don't know/It's hard to say,29,불,0.10344827586206896,Fire,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Fire,solidity,I don't know/It's hard to say,29,불,0.1724137931034483,Fire,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Fire,solidity,Not a solid,29,불,0.8275862068965517,Fire,Korean,Not a solid,non-solid,not a solid
Fire Truck,category_organization,Form,28,소방차/불자동차,0.5,Fire Truck,Korean,Form,shape,form
Fire Truck,category_organization,"Form, Color",28,소방차/불자동차,0.14285714285714285,Fire Truck,Korean,"Form, Color",multiple,form color
Fire Truck,category_organization,"Form, Color, Material",28,소방차/불자동차,0.21428571428571427,Fire Truck,Korean,"Form, Color, Material",multiple,form color material
Fire Truck,category_organization,"Form, Material",28,소방차/불자동차,0.07142857142857142,Fire Truck,Korean,"Form, Material",multiple,form material
Fire Truck,category_organization,Material,28,소방차/불자동차,0.07142857142857142,Fire Truck,Korean,Material,material,material
Fire Truck,count_mass,Can be counted,29,소방차/불자동차,0.9310344827586207,Fire Truck,Korean,Can be counted,count,can be counted
Fire Truck,count_mass,Cannot be counted,29,소방차/불자동차,0.034482758620689655,Fire Truck,Korean,Cannot be counted,mass,cannot be counted
Fire Truck,count_mass,I don't know/It's hard to say,29,소방차/불자동차,0.034482758620689655,Fire Truck,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Fire Truck,solidity,I don't know/It's hard to say,29,소방차/불자동차,0.034482758620689655,Fire Truck,Korean,I don't know/It's hard to say,unknown,i dont knowits hard to say
Fire Truck,solidity,Solid,29,소방차/불자동차,0.9655172413793104,Fire Truck,Korean,Solid,solid,solid
Fish,category_organization,Color,58,생선,0.01724137931034482,Fish,Korean,Color,color,color
Fish,category_organization,"Color, Material",58,생선,0.01724137931034482,Fish,Korean,"Color, Material",multiple,color material
